TYPE,CENTER TIME,START TIME,END TIME,USAGE,UNITS,NOTES,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,DAY,MONTH,YEAR
Electric usage,2020-05-26 01:07:30,2020-05-26 01:00:00,2020-05-26 01:14:00,0.05,kWh,,15.0,12.77777777777778,87.0,,5.0,0.0,30.183333333333334,0.0,,26,5,2020
Electric usage,2020-05-26 01:22:30,2020-05-26 01:15:00,2020-05-26 01:29:00,0.04,kWh,,15.0,12.77777777777778,87.0,,5.333333333333333,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 01:37:30,2020-05-26 01:30:00,2020-05-26 01:44:00,0.05,kWh,,15.0,12.77777777777778,87.0,,5.666666666666667,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 01:52:30,2020-05-26 01:45:00,2020-05-26 01:59:00,0.07,kWh,,15.0,12.77777777777778,87.0,,6.0,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 02:07:30,2020-05-26 02:00:00,2020-05-26 02:14:00,0.07,kWh,,15.0,12.77777777777778,87.0,,6.0,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 02:22:30,2020-05-26 02:15:00,2020-05-26 02:29:00,0.05,kWh,,15.0,12.77777777777778,87.0,,6.0,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 02:37:30,2020-05-26 02:30:00,2020-05-26 02:44:00,0.05,kWh,,15.0,12.77777777777778,87.0,,5.5,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 02:52:30,2020-05-26 02:45:00,2020-05-26 02:59:00,0.04,kWh,,14.814814814814815,12.77777777777778,88.0,,5.666666666666667,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 03:07:30,2020-05-26 03:00:00,2020-05-26 03:14:00,0.08,kWh,,14.62962962962963,12.77777777777778,89.0,,5.333333333333333,0.0,30.18,0.0,,26,5,2020
Electric usage,2020-05-26 03:22:30,2020-05-26 03:15:00,2020-05-26 03:29:00,0.06,kWh,,14.444444444444445,12.77777777777778,90.0,,5.333333333333333,0.0,30.176666666666666,0.0,,26,5,2020
Electric usage,2020-05-26 03:37:30,2020-05-26 03:30:00,2020-05-26 03:44:00,0.05,kWh,,14.444444444444445,12.77777777777778,90.0,,5.666666666666667,0.0,30.173333333333336,0.0,,26,5,2020
Electric usage,2020-05-26 03:52:30,2020-05-26 03:45:00,2020-05-26 03:59:00,0.05,kWh,,14.444444444444445,12.77777777777778,90.0,,5.5,0.0,30.17,0.0,,26,5,2020
Electric usage,2020-05-26 04:07:30,2020-05-26 04:00:00,2020-05-26 04:14:00,0.1,kWh,,14.444444444444445,12.77777777777778,90.0,,5.0,0.0,30.17,0.0,,26,5,2020
Electric usage,2020-05-26 04:22:30,2020-05-26 04:15:00,2020-05-26 04:29:00,0.08,kWh,,14.444444444444445,12.77777777777778,90.0,,5.0,0.0,30.17,0.0,,26,5,2020
Electric usage,2020-05-26 04:37:30,2020-05-26 04:30:00,2020-05-26 04:44:00,0.06,kWh,,14.444444444444445,13.055555555555557,91.5,,4.0,0.0,30.175,0.0,,26,5,2020
Electric usage,2020-05-26 04:52:30,2020-05-26 04:45:00,2020-05-26 04:59:00,0.05,kWh,,14.444444444444445,13.333333333333334,93.0,,3.0,0.0,30.182,0.0,,26,5,2020
Electric usage,2020-05-26 05:07:30,2020-05-26 05:00:00,2020-05-26 05:14:00,0.05,kWh,,14.444444444444445,13.333333333333334,93.0,,3.0,0.0,30.184,0.0,,26,5,2020
Electric usage,2020-05-26 05:22:30,2020-05-26 05:15:00,2020-05-26 05:29:00,0.1,kWh,,14.444444444444445,13.333333333333334,93.0,,3.0,0.0,30.186,0.0,,26,5,2020
